date,heartrate,speed,distance,stepcount,calories
2025-04-04,154.7742718446602,,5.84712305,9800.0,400.388
2025-04-06,147.61995249406175,,5.79390253,9917.0,389.83900000000006
2025-04-07,146.5391304347826,,7.2184957700000005,12903.0,440.961
2025-04-09,155.1642857142857,,5.93516079,9884.0,406.38800000000003
2025-04-11,149.96274509803922,,7.44188344,12993.0,467.677
2025-04-13,156.03023255813955,,5.922027590000001,10025.0,411.738
2025-04-14,152.77464788732394,,7.334351,12915.0,452.652
2025-04-16,149.97233201581028,,8.298530070000002,14567.0,452.96000000000004
2025-04-18,156.7207920792079,,7.40355452,12787.0,472.26199999999994
2025-04-20,146.79009900990098,,8.382632,14542.0,458.27599999999995
2025-04-21,149.47128712871287,,8.51450118,14554.0,476.524
2025-04-23,150.89525691699606,,8.34955909,14626.0,454.47799999999995
2025-04-25,154.80555555555554,,7.435378009999999,12583.0,466.589
2025-04-27,154.2448275862069,,11.038398413,19605.0,650.163
2025-04-28,156.61336032388664,,8.44113105,14585.0,464.47799999999995
2025-04-30,147.82411067193675,,7.206959469999999,12862.0,440.361
2025-05-04,142.00202634245187,,15.4428816,28682.0,825.743
2025-05-07,154.21917808219177,,7.601429349999999,12977.0,471.45799999999997
2025-05-09,154.6008064516129,,8.72653996,14762.0,466.483
2025-05-11,144.88709677419354,,14.67950493,27253.0,833.081
2025-05-12,156.0281690140845,,7.878697980000001,13068.0,464.677
2025-05-14,158.94188376753507,,8.98911685,14566.0,505.177
2025-05-16,152.55172413793105,,8.67351373,14651.0,460.498
2025-05-18,139.13798836242728,,17.8540799,33841.0,994.578
2025-05-19,144.79840319361278,,7.348348360000001,12907.0,439.249
2025-05-21,144.95680345572353,,7.41821498,12836.0,455.23400000000004
2025-05-23,145.79022403258656,,8.599470179999999,14641.0,466.614
2025-05-25,138.51284046692606,,19.141639315000003,35762.0,1071.8410000000001
2025-05-27,154.13717693836978,,8.778130610000002,14689.0,460.353
2025-05-29,154.35073068893527,,9.082721419999999,15006.0,476.999
2025-05-30,149.64741035856574,,7.6630338600000005,12942.0,444.971
2025-06-01,141.69822006472492,,18.48607207,34695.0,1035.29
2025-06-02,148.67154471544714,3.48962,9.351284097699999,16328.0,528.1909999999999
2025-06-04,152.13404255319148,,7.40302257,13136.0,444.0
2025-06-06,146.5506958250497,,7.235739770000001,12759.0,430.136
2025-06-08,140.2337559429477,,19.22504474,36185.0,1027.996
2025-06-09,147.9750830564784,3.34422,9.477496603000002,16120.0,551.683
2025-06-10,152.78151260504202,,3.5767328600000003,5724.0,256.751
2025-06-11,152.89328063241106,3.91464,7.3478065300000015,12667.0,459.103
2025-06-13,154.5378486055777,,7.649703100000001,12558.0,491.271
