date,heartrate,speed,distance,stepcount,calories
2017-07-14,103.00441666666667,,5.487187689999999,9827.0,338.93100000000004
2017-07-15,114.84030909090909,,9.16023785,13847.0,455.02000000000004
2017-07-16,117.12505970149255,,4.663759486,8454.0,322.65999999999997
2017-07-17,122.03542884615383,,2.92405136,5307.0,183.02100000000002
2017-07-18,117.1763342857143,,5.617318409999999,8716.0,279.585
2017-07-19,103.28445454545454,,2.752858797,5060.0,163.81
2017-07-20,107.79013333333334,,4.681839,9033.0,180.078
2017-07-21,95.89464324324325,,4.483869762,7772.0,237.45500000000004
2017-07-22,112.05443157894737,,1.7841876697999999,2689.0,95.875
2017-07-24,119.34069315068496,,4.139426136,7218.0,216.51
2017-07-25,100.11385,,2.16448703,3793.0,101.59700000000001
2017-07-26,100.21351219512195,,3.9435313764,7135.0,218.01100000000002
